S1_Pre,S1_T1,S1_T2,S1_T3,S1_T4,S1_T5,S1_T5_V2,S2_Pre,S2_T1,S2_T2,S2_T3,S2_T4,S2_T5,S3_Pre,S3_T1,S3_T2,S3_T3,S3_T4,S3_T5,S4_Pre,S4_T1_V2,S4_T2,S4_T3,S4_T4,S4_T5,Time
0.631439209,-0.027000427,5.55E-17,0.606513977,-0.0311584,-0.043624878,0.402961731,-0.012466431,-0.033233643,0.903541565,1.809158325,-0.027008057,-0.014541626,,-0.0124588,0.903541565,-0.014541626,0.002082825,-0.004150391,-0.027000427,0.008308411,,-0.027000427,0.002082825,,4.92
0.591972351,-0.024925232,5.55E-17,0.656364441,-0.0270004,-0.033233643,0.411270142,-0.014541626,-0.033233643,0.913925171,1.86315918,-0.024925232,-0.020774841,,-0.0083084,0.913925171,-0.010383606,0.00415802,-0.004150391,-0.027000427,-0.004150391,,-0.024925232,0.006233215,,4.94
0.594055176,-0.029075623,-0.00415802,0.706214905,-0.0332336,-0.043624878,0.400878906,-0.012466431,-0.033233643,0.895233154,1.591064453,-0.024925232,-0.010391235,,-0.0103836,0.895233154,-0.010383606,0.00415802,-0.006233215,-0.020774841,0,,-0.020767212,0.006233215,,4.96
0.616897583,-0.031158447,0.002075195,0.751914978,-0.0249252,-0.033233643,0.384262085,-0.014541626,-0.024925232,0.878616333,0.683364868,-0.022850037,-0.014541626,,-0.0020752,0.878616333,-0.006233215,0.002082825,-0.004150391,-0.020774841,0.010383606,,-0.024925232,-0.004150391,,4.98
0.64805603,-0.027000427,0.004150391,0.791381836,-0.0290833,-0.041542053,0.361419678,-0.016616821,-0.033233643,0.89730835,0.236793518,-0.024925232,-0.014541626,,0,0.89730835,-0.014541626,-0.002075195,-0.008308411,-0.016616821,0.008308411,,-0.022842407,-0.002075195,,5
0.681289673,-0.027000427,0.002075195,0.818382263,-0.0249252,-0.041542053,0.346878052,-0.012466431,-0.027008057,0.936775208,0.058158875,-0.020774841,-0.010391235,,-0.0103836,0.936775208,-0.006233215,0.006233215,0.002075195,-0.018692017,,,,0.008308411,,5.02
0.7082901,-0.031158447,-0.002082825,0.834999084,-0.0290833,-0.037391663,0.373878479,-0.018699646,-0.029083252,0.957542419,-0.006233215,-0.024925232,-0.002082825,,-0.0124588,0.957542419,-0.008308411,0.008308411,0.008308411,-0.024925232,,,,0,,5.04
0.729064941,-0.029075623,5.55E-17,0.830841064,-0.0249252,-0.043624878,0.3904953,-0.012466431,-0.031158447,0.928466797,-0.029075623,-0.031158447,-0.016616821,,-0.0041504,0.928466797,-0.00415802,0.010391235,-0.008308411,-0.027000427,,,,0.00415802,,5.06
0.724906921,-0.020767212,0.006225586,0.822532654,-0.0270004,-0.039466858,0.400878906,-0.00415802,-0.031158447,0.864074707,-0.033233643,-0.024925232,-0.008308411,,-0.0124588,0.864074707,-0.002075195,0.00415802,0,-0.029083252,,,,0.012466431,,5.08
0.722831726,-0.018692017,5.55E-17,0.812149048,-0.0166168,-0.037391663,0.398803711,-0.012466431,-0.033233643,0.874458313,-0.043617249,-0.027008057,0.002075195,,-0.0041504,0.874458313,0.002075195,0,0.002075195,-0.035308838,,,,0.012466431,,5.1
0.722831726,-0.029075623,0.008308411,0.816307068,-0.0124664,-0.037391663,0.400878906,-0.012466431,-0.033233643,0.888999939,-0.041542053,-0.022850037,0,,-0.0020752,0.888999939,0,-0.002075195,-0.002075195,-0.027000427,,,,0.006233215,,5.12
0.726989746,-0.024925232,0.002075195,0.820457458,-0.0062332,-0.043624878,0.411270142,-0.012466431,-0.035316467,0.415420532,-0.039466858,-0.027008057,-0.006233215,,0,0.415420532,-0.002075195,-0.004150391,-0.002075195,-0.037391663,,,,0.006233215,,5.14
0.722831726,-0.033233643,0.002075195,0.83707428,-0.0207748,-0.043624878,0.413345337,-0.014541626,-0.037391663,0.278327942,-0.041542053,-0.022850037,-0.00415802,,-0.0103836,0.278327942,0.002075195,0,-0.004150391,-0.033233643,,,,0.00415802,,5.16
0.726989746,-0.027000427,5.55E-17,0.864074707,-0.0166168,-0.047775269,0.407112122,-0.014541626,-0.029083252,0.3177948,-0.041542053,-0.029083252,0.002075195,,-0.0103836,0.3177948,0,0.00415802,0.006233215,-0.037391663,,,,0.002082825,,5.18
0.726989746,-0.027000427,0.002075195,0.895233154,-0.0249252,-0.039466858,0.388420105,-0.010391235,-0.031158447,0.380111694,-0.039466858,-0.024925232,0.006225586,,-0.0062332,0.380111694,-0.002075195,0.002082825,0.006233215,-0.039466858,,,,0.00415802,,5.2
0.704139709,-0.035308838,0.006225586,0.918083191,-0.0270004,-0.043624878,0.369728088,-0.010391235,-0.033233643,0.334411621,-0.045692444,-0.029083252,0,,-0.0083084,0.334411621,-0.002075195,0,0,-0.035308838,,,,0.016616821,,5.22
0.656364441,-0.022850037,0.004150391,0.936775208,-0.0311584,-0.047775269,0.332336426,-0.014541626,-0.031158447,0.207710266,-0.041542053,-0.027008057,0,,-0.0103836,0.207710266,0,0.00415802,0,-0.037391663,,,,0.010391235,,5.24
0.606513977,-0.024925232,0.004150391,0.961700439,-0.0270004,-0.041542053,0.313644409,-0.012466431,-0.029083252,0.112159729,-0.039466858,-0.029083252,-0.00415802,,-0.0083084,0.112159729,-0.002075195,0.012466431,0.002075195,-0.041542053,,,,0.00415802,,5.26
0.585746765,-0.027000427,0.002075195,0.978317261,-0.0270004,-0.043624878,0.247177124,-0.012466431,-0.035316467,0.149551392,-0.035308838,-0.031158447,0.004150391,,-0.0124588,0.149551392,0,0.00415802,0,-0.037391663,,,,0.006233215,,5.28
0.600280762,-0.031158447,0.012458801,0.967933655,-0.0249252,-0.041542053,0.180709839,-0.008308411,-0.035316467,0.301177979,-0.037384033,-0.022850037,0,,-0.018692,0.301177979,-0.014541626,0.006233215,-0.004150391,,,,,0.008308411,,5.3
0.637672424,-0.029075623,0.006225586,0.949241638,-0.0249252,-0.039466858,0.114242554,-0.018699646,-0.024925232,0.523429871,-0.041542053,-0.029083252,0,,-0.0103836,0.523429871,-0.008308411,-0.002075195,0.002075195,,,,,0.014541626,,5.32
0.714523315,-0.029075623,0.004150391,0.955467224,-0.018692,-0.043624878,0.062316895,-0.016616821,-0.033233643,0.731140137,-0.037384033,-0.024925232,-0.006233215,,-0.0083084,0.731140137,0.002075195,-0.002075195,-0.002075195,,,,,0.010391235,,5.34
0.807991028,-0.029075623,0.008308411,0.986625671,-0.018692,-0.037391663,0.027000427,-0.014541626,-0.031158447,0.922233582,-0.035308838,-0.031158447,0.002075195,,-0.0124588,0.922233582,0.006233215,0.002082825,0.006233215,,,,,0.010391235,,5.36
0.878616333,-0.027000427,0.002075195,1.009475708,-0.0270004,-0.037391663,0,-0.008308411,-0.037391663,1.109169006,-0.037384033,-0.029083252,0.002075195,,-0.0103836,1.109169006,0.002075195,-0.002075195,0.00415802,,,,,0.006233215,,5.38
0.928466797,-0.027000427,0.002075195,1.007400513,-0.0290833,-0.039466858,-0.020767212,-0.012466431,,1.240028381,-0.037384033,,0,,-0.0145416,1.240028381,0.004150391,-0.004150391,-0.002075195,,,,,0.010391235,,5.4
0.967933655,-0.027000427,5.55E-17,1.007400513,-0.0270004,-0.043624878,-0.014541626,-0.014541626,,1.395812988,-0.035308838,,0,,-0.0062332,1.395812988,0.010383606,-0.002075195,0.00415802,,,,,0.002082825,,5.42
0.992858887,-0.027000427,-0.006233215,1.021934509,-0.0270004,-0.037391663,-0.022850037,-0.014541626,,1.595214844,-0.041542053,,0,,-0.0062332,1.595214844,-0.002075195,0.002082825,0,,,,,0.002082825,,5.44
1.001167297,-0.033233643,-0.002082825,1.021934509,-0.0290833,-0.043624878,-0.014541626,-0.012466431,,1.821617126,-0.035308838,,-0.002082825,,-0.0062332,1.821617126,0.004150391,0.002082825,0.002075195,,,,,0.008308411,,5.46
0.955467224,-0.027000427,-0.00415802,1.044784546,-0.0311584,-0.033233643,-0.016616821,-0.010391235,,1.246261597,-0.039466858,,-0.00415802,,0,1.246261597,0,0,0.008308411,,,,,0.008308411,,5.48
0.843307495,-0.020767212,0.002075195,1.092559814,-0.0270004,-0.039466858,-0.020767212,-0.014541626,,0.475654602,-0.039466858,,-0.008308411,,-0.0041504,0.475654602,-0.002075195,0,0,,,,,0.00415802,,5.5
0.729064941,-0.029075623,0.006225586,1.148643494,-0.0311584,-0.039466858,-0.027000427,-0.012466431,,0.137084961,-0.035308838,,0,,-0.0103836,0.137084961,0.002075195,-0.004150391,-0.004150391,,,,,0.002082825,,5.52
0.675056458,-0.024925232,0.008308411,1.194335938,-0.0290833,-0.035316467,-0.022850037,-0.012466431,,0.018692017,-0.035308838,,-0.00415802,,-0.0041504,0.018692017,0.002075195,0,0,,,,,0.008308411,,5.54
0.737373352,-0.029075623,0.006225586,1.208877563,-0.0290833,-0.041542053,-0.014541626,-0.014541626,,-0.024925232,-0.031158447,,-0.002082825,,-0.0145416,-0.024925232,0.006233215,0.006233215,0,,,,,0.006233215,,5.56
0.884849548,-0.029075623,0.008308411,1.215110779,-0.0207748,-0.039466858,-0.024925232,-0.012466431,,-0.047775269,-0.039466858,,-0.006233215,,-0.0041504,-0.047775269,0.006233215,0.002082825,-0.002075195,,,,,0.010391235,,5.58
1.03440094,-0.024925232,0.004150391,1.213027954,-0.0290833,,-0.024925232,-0.022850037,,-0.049850464,-0.027000427,,-0.002082825,,-0.0062332,-0.049850464,0.008308411,0,,,,,,0.00415802,,5.6
0.938850403,-0.027000427,0.002075195,1.206802368,-0.0270004,,-0.020767212,-0.014541626,,-0.056083679,-0.024925232,,0,,-0.0041504,-0.056083679,0.002075195,-0.004150391,,,,,,0.010391235,,5.62
0.411270142,-0.027000427,0.010383606,1.177719116,-0.0207748,,-0.016616821,-0.010391235,,-0.058158875,-0.029075623,,0.002075195,,-0.0041504,-0.058158875,0.004150391,0.00415802,,,,,,0.008308411,,5.64
0.147476196,-0.029075623,5.55E-17,1.169410706,-0.018692,,-0.024925232,-0.00415802,,-0.049850464,-0.033233643,,0,,-0.0083084,-0.049850464,0.006233215,0.002082825,,,,,,0.008308411,,5.66
0.045700073,-0.027000427,0.002075195,1.127868652,-0.0332336,,-0.018692017,-0.010391235,,-0.058158875,-0.029075623,,-0.00415802,,-0.0083084,-0.058158875,0.004150391,0.002082825,,,,,,0.012466431,,5.68
0.008308411,-0.022850037,0.006225586,1.063476563,-0.02285,,-0.018692017,-0.010391235,,-0.058158875,-0.027000427,,-0.00415802,,-0.0103836,-0.058158875,-0.002075195,0.008308411,,,,,,0.006233215,,5.7
-0.008308411,-0.024925232,0.006225586,0.997009277,-0.0207748,,-0.020767212,-0.014541626,,-0.06023407,-0.027000427,,-0.002082825,,-0.0041504,-0.06023407,0.002075195,0.006233215,,,,,,0.00415802,,5.72
-0.010383606,-0.027000427,0.006225586,0.916007996,-0.0249252,,-0.024925232,-0.018699646,,-0.06023407,-0.037384033,,-0.00415802,,-0.0103836,-0.06023407,0.006233215,0.008308411,,,,,,0.008308411,,5.74
-0.018692017,-0.031158447,0.008308411,0.826690674,-0.0270004,,-0.022850037,-0.014541626,,-0.066467285,-0.031158447,,0.004150391,,-0.0083084,-0.066467285,-0.002075195,0.006233215,,,,,,0.008308411,,5.76
-0.012458801,-0.022850037,5.55E-17,0.683372498,-0.0270004,,-0.022850037,-0.010391235,,-0.062316895,-0.031158447,,0.002075195,,-0.0103836,-0.062316895,0.004150391,0.006233215,,,,,,0.00415802,,5.78
-0.006233215,-0.022850037,5.55E-17,0.513046265,-0.0249252,,-0.018692017,-0.014541626,,-0.056083679,-0.031158447,,-0.002082825,,-0.0083084,-0.056083679,-0.002075195,0.002082825,,,,,,0.002082825,,5.8
-0.012458801,-0.031158447,0.008308411,0.371803284,-0.02285,,-0.020767212,-0.002082825,,-0.062316895,-0.037384033,,0,,-0.0103836,-0.062316895,0.002075195,0.00415802,,,,,,0.006233215,,5.82
-0.010383606,-0.027000427,0.006225586,0.301185608,-0.0270004,,-0.027000427,0.035308838,,-0.056083679,-0.027000427,,0.004150391,,-0.0062332,-0.056083679,0,0.010391235,,,,,,0.00415802,,5.84
-0.008308411,-0.022850037,-0.002082825,0.278335571,-0.0270004,,-0.020767212,0.103851318,,-0.056083679,-0.029075623,,0.002075195,,-0.0041504,-0.056083679,0,0.006233215,,,,,,0.00415802,,5.86
-0.010383606,-0.027000427,0.002075195,0.286643982,-0.0290833,,-0.014541626,0.164085388,,-0.06023407,-0.033233643,,-0.00415802,,-0.0124588,-0.06023407,0,0.006233215,,,,,,0.006233215,,5.88
-0.010383606,-0.024925232,5.55E-17,0.278335571,-0.0290833,,-0.018692017,0.18901062,,-0.062316895,-0.029075623,,-0.002082825,,-0.0083084,-0.062316895,0.004150391,0.006233215,,,,,,0.008308411,,5.9
-0.010383606,-0.027000427,0.010383606,0.243026733,-0.018692,,-0.020767212,0.213935852,,-0.056083679,-0.035308838,,-0.002082825,,-0.0062332,-0.056083679,0.008308411,0.002082825,,,,,,0.008308411,,5.92
-0.018692017,-0.027000427,0.004150391,0.222251892,-0.0290833,,-0.010383606,0.232635498,,-0.054008484,-0.029075623,,0.002075195,,-0.0062332,-0.054008484,0.002075195,0.010391235,,,,,,0.00415802,,5.94
-0.010383606,-0.022850037,0.002075195,0.234718323,-0.0290833,,-0.022850037,0.222244263,,-0.06023407,-0.029075623,,0,,-0.0103836,-0.06023407,-0.002075195,0.008308411,,,,,,0.00415802,,5.96
-0.016616821,-0.031158447,0.004150391,0.299102783,-0.0311584,,-0.022850037,0.172393799,,-0.054008484,-0.027000427,,-0.006233215,,-0.0083084,-0.054008484,0.004150391,0.006233215,,,,,,0.012466431,,5.98
-0.010383606,-0.020767212,0.004150391,0.344802856,-0.0270004,,-0.022850037,0.105926514,,-0.06439209,-0.022850037,,-0.002082825,,-0.0041504,-0.06439209,-0.002075195,0.00415802,,,,,,0.010391235,,6
-0.010383606,-0.024925232,0.010383606,0.380111694,-0.0249252,,-0.022850037,0.045692444,,-0.051925659,-0.024925232,,0,,-0.0103836,-0.051925659,-0.00415802,0.002082825,,,,,,0.002082825,,6.02
-0.014541626,-0.024925232,0.002075195,0.413345337,-0.0290833,,-0.014541626,0.012458801,,-0.054008484,-0.029075623,,-0.00415802,,-0.0103836,-0.054008484,0,0.00415802,,,,,,0.008308411,,6.04
-0.014541626,-0.027000427,5.55E-17,0.434120178,-0.0270004,,-0.022850037,0.004150391,,-0.056083679,-0.029075623,,-0.00415802,,-0.0103836,-0.056083679,0.002075195,0,,,,,,0.008308411,,6.06
-0.008308411,-0.018692017,0.006225586,0.440345764,-0.0249252,,-0.018692017,0.049850464,,-0.058158875,-0.029075623,,0.008308411,,-0.0062332,-0.058158875,-0.002075195,0.010391235,,,,,,0.00415802,,6.08
-0.010383606,-0.029075623,-0.002082825,0.440345764,,,-0.020767212,0.089309692,,-0.06023407,-0.033233643,,0.002075195,,-0.0041504,-0.06023407,0.002075195,0.006233215,,,,,,0.00415802,,6.1
-0.012458801,-0.022850037,0.002075195,0.425811768,,,-0.024925232,0.045692444,,-0.058158875,-0.031158447,,0.002075195,,-0.0062332,-0.058158875,0,0.00415802,,,,,,0.008308411,,6.12
-0.008308411,-0.027000427,5.55E-17,0.392578125,,,-0.022850037,0.008308411,,-0.051925659,-0.027000427,,-0.002082825,,-0.0083084,-0.051925659,0.002075195,0.006233215,,,,,,0.00415802,,6.14
-0.016616821,-0.035308838,0.002075195,0.342727661,,,-0.024925232,-0.002082825,,-0.045700073,-0.037384033,,-0.002082825,,-0.0124588,-0.045700073,0.006233215,0.008308411,,,,,,0.008308411,,6.16
-0.018692017,-0.029075623,0.004150391,0.272102356,,,-0.020767212,-0.014541626,,-0.056083679,-0.024925232,,0.002075195,,-0.0062332,-0.056083679,0.002075195,0.00415802,,,,,,0.014541626,,6.18
-0.014541626,-0.024925232,0.002075195,0.209793091,,,-0.018692017,-0.012466431,,-0.051925659,-0.031158447,,-0.002082825,,,-0.051925659,0.004150391,,,,,,,0.010391235,,6.2
-0.020767212,-0.031158447,0.002075195,0.172401428,,,-0.022850037,-0.016616821,,-0.058158875,-0.033233643,,-0.006233215,,,-0.058158875,0.004150391,,,,,,,0.008308411,,6.22
-0.016616821,-0.027000427,5.55E-17,0.151634216,,,-0.024925232,-0.014541626,,-0.043617249,-0.029075623,,-0.002082825,,,-0.043617249,0.006233215,,,,,,,0.00415802,,6.24
-0.016616821,-0.029075623,0.006225586,0.149551392,,,-0.018692017,-0.012466431,,-0.045700073,-0.033233643,,0,,,-0.045700073,0.002075195,,,,,,,0.006233215,,6.26
-0.018692017,-0.031158447,0.006225586,0.151634216,,,-0.024925232,-0.010391235,,-0.054008484,-0.033233643,,-0.008308411,,,-0.054008484,0.004150391,,,,,,,0.014541626,,6.28
-0.016616821,-0.029075623,5.55E-17,0.157859802,,,-0.027000427,-0.010391235,,-0.049850464,-0.033233643,,,,,-0.049850464,0.006233215,,,,,,,0.006233215,,6.3
-0.012458801,-0.027000427,0.002075195,0.164093018,,,-0.022850037,-0.012466431,,-0.045700073,-0.027000427,,,,,-0.045700073,0.002075195,,,,,,,-0.002075195,,6.32
-0.010383606,-0.035308838,0.002075195,0.172401428,,,-0.033233643,-0.014541626,,-0.045700073,-0.035308838,,,,,-0.045700073,0,,,,,,,-0.002075195,,6.34
-0.014541626,-0.031158447,0.006225586,0.170326233,,,-0.033233643,-0.018699646,,-0.045700073,-0.037384033,,,,,-0.045700073,0,,,,,,,0.00415802,,6.36
-0.016616821,-0.016616821,0.006225586,0.13709259,,,-0.020767212,-0.014541626,,-0.047775269,-0.029075623,,,,,-0.047775269,0.002075195,,,,,,,0.00415802,,6.38
-0.008308411,-0.027000427,0.002075195,0.089317322,,,-0.029075623,-0.016616821,,-0.047775269,,,,,,-0.047775269,-0.006233215,,,,,,,0.010391235,,6.4
-0.010383606,-0.031158447,5.55E-17,0.033233643,,,-0.033233643,-0.014541626,,-0.051925659,,,,,,-0.051925659,0.006233215,,,,,,,0.00415802,,6.42
-0.016616821,-0.031158447,-0.002082825,0.006233215,,,-0.031158447,-0.014541626,,-0.043617249,,,,,,-0.043617249,0.006233215,,,,,,,0.006233215,,6.44
-0.016616821,-0.022850037,0.002075195,0.016616821,,,-0.031158447,-0.012466431,,-0.054008484,,,,,,-0.054008484,0,,,,,,,0.010391235,,6.46
-0.014541626,-0.029075623,0.006225586,0.045700073,,,-0.027000427,-0.006233215,,-0.047775269,,,,,,-0.047775269,-0.00415802,,,,,,,0.010391235,,6.48
-0.014541626,-0.027000427,0.004150391,0.054008484,,,-0.033233643,0.101776123,,-0.041542053,,,,,,-0.041542053,0.002075195,,,,,,,0.006233215,,6.5
-0.016616821,-0.022850037,0.002075195,0.054008484,,,-0.027000427,0.249252319,,-0.043617249,,,,,,-0.043617249,0.002075195,,,,,,,0.008308411,,6.52
-0.022850037,-0.024925232,0.006225586,0.070625305,,,-0.035308838,0.342720032,,-0.043617249,,,,,,-0.043617249,0.002075195,,,,,,,0,,6.54
-0.022850037,-0.027000427,0.002075195,0.093475342,,,-0.035308838,0.434112549,,-0.033233643,,,,,,-0.033233643,-0.00415802,,,,,,,0,,6.56
-0.022850037,-0.022850037,5.55E-17,0.164093018,,,-0.029075623,0.519271851,,-0.041542053,,,,,,-0.041542053,0,,,,,,,0.006233215,,6.58
-0.022850037,-0.033233643,0.004150391,0.294952393,,,-0.033233643,0.567047119,,-0.039466858,,,,,,-0.039466858,,,,,,,,-0.002075195,,6.6
-0.010383606,-0.029075623,0.010383606,0.411270142,,,-0.029075623,0.573280334,,-0.039466858,,,,,,-0.039466858,,,,,,,,0.008308411,,6.62
-0.012458801,-0.022850037,5.55E-17,0.442428589,,,-0.027000427,0.560813904,,-0.043617249,,,,,,-0.043617249,,,,,,,,0.008308411,,6.64
-0.020767212,-0.031158447,-0.002082825,0.440345764,,,-0.031158447,0.540046692,,-0.047775269,,,,,,-0.047775269,,,,,,,,0.00415802,,6.66
-0.016616821,-0.029075623,5.55E-17,0.402961731,,,-0.035308838,0.488113403,,-0.051925659,,,,,,-0.051925659,,,,,,,,0.006233215,,6.68
-0.018692017,-0.031158447,0.004150391,0.25756073,,,-0.033233643,0.398803711,,-0.043617249,,,,,,-0.043617249,,,,,,,,0.008308411,,6.7
-0.027000427,-0.029075623,0.004150391,0.159942627,,,-0.029075623,0.330253601,,-0.041542053,,,,,,-0.041542053,,,,,,,,0.00415802,,6.72
-0.022850037,-0.024925232,0.008308411,0.118400574,,,-0.027000427,0.259635925,,-0.039466858,,,,,,-0.039466858,,,,,,,,0.008308411,,6.74
-0.022850037,-0.018692017,0.002075195,0.13293457,,,-0.035308838,0.216018677,,-0.043617249,,,,,,-0.043617249,,,,,,,,0.012466431,,6.76
-0.014541626,-0.022850037,0.002075195,0.147476196,,,-0.033233643,0.19316864,,-0.035308838,,,,,,-0.035308838,,,,,,,,0.008308411,,6.78
-0.016616821,-0.024925232,0.010383606,0.13709259,,,-0.027000427,0.151626587,,-0.047775269,,,,,,-0.047775269,,,,,,,,0.002082825,,6.8
-0.022850037,-0.020767212,0.004150391,0.089317322,,,-0.037384033,0.139160156,,-0.045700073,,,,,,-0.045700073,,,,,,,,0.010391235,,6.82
-0.020767212,-0.020767212,0.004150391,0.041542053,,,-0.043617249,0.12046814,,-0.045700073,,,,,,-0.045700073,,,,,,,,0.002082825,,6.84
-0.018692017,-0.022850037,0.002075195,-0.002075195,,,-0.041542053,0.093467712,,-0.047775269,,,,,,-0.047775269,,,,,,,,0.00415802,,6.86
-0.016616821,-0.022850037,0.002075195,-0.008308411,,,-0.037384033,0.049850464,,-0.045700073,,,,,,-0.045700073,,,,,,,,0,,6.88
-0.027000427,-0.031158447,0.004150391,-0.018692017,,,-0.029075623,0.012458801,,-0.049850464,,,,,,-0.049850464,,,,,,,,0.002082825,,6.9
-0.016616821,-0.027000427,0.004150391,-0.037384033,,,-0.035308838,-0.002082825,,-0.043617249,,,,,,-0.043617249,,,,,,,,0.010391235,,6.92
-0.020767212,-0.018692017,0.002075195,-0.033233643,,,-0.031158447,-0.008308411,,-0.043617249,,,,,,-0.043617249,,,,,,,,0.008308411,,6.94
-0.018692017,-0.029075623,0.002075195,-0.037384033,,,-0.035308838,-0.012466431,,-0.039466858,,,,,,-0.039466858,,,,,,,,0.008308411,,6.96
-0.016616821,-0.024925232,-0.002082825,-0.033233643,,,-0.031158447,-0.018699646,,-0.043617249,,,,,,-0.043617249,,,,,,,,0.012466431,,6.98
-0.014541626,-0.024925232,0.008308411,-0.035308838,,,-0.035308838,-0.012466431,,-0.043617249,,,,,,-0.043617249,,,,,,,,0.006233215,,7
-0.016616821,-0.022850037,0.010383606,-0.033233643,,,-0.033233643,-0.010391235,,-0.043617249,,,,,,-0.043617249,,,,,,,,0.008308411,,7.02
-0.018692017,-0.027000427,0.006225586,-0.043617249,,,-0.031158447,-0.014541626,,-0.043617249,,,,,,-0.043617249,,,,,,,,0.006233215,,7.04
-0.018692017,-0.029075623,0.002075195,-0.041542053,,,-0.024925232,-0.006233215,,-0.045700073,,,,,,-0.045700073,,,,,,,,0.00415802,,7.06
-0.020767212,-0.024925232,0.004150391,-0.045692444,,,-0.039466858,-0.012466431,,-0.037391663,,,,,,-0.037391663,,,,,,,,0.008308411,,7.08
,-0.027000427,0.004150391,-0.035308838,,,-0.039466858,-0.018699646,,-0.035308838,,,,,,-0.035308838,,,,,,,,0.002082825,,7.1
,-0.027000427,0.004150391,-0.037384033,,,-0.035308838,-0.020774841,,-0.043617249,,,,,,-0.043617249,,,,,,,,0.00415802,,7.12
,-0.020767212,0.004150391,0.012466431,,,-0.033233643,-0.008308411,,-0.033233643,,,,,,-0.033233643,,,,,,,,0.002082825,,7.14
,-0.018692017,0.002075195,0.141242981,,,-0.029075623,-0.016616821,,-0.039466858,,,,,,-0.039466858,,,,,,,,0.010391235,,7.16
,-0.024925232,0.004150391,0.251335144,,,-0.031158447,-0.010391235,,-0.041542053,,,,,,-0.041542053,,,,,,,,0.012466431,,7.18
,-0.027000427,-0.002082825,0.351036072,,,-0.027000427,-0.010391235,,-0.043617249,,,,,,-0.043617249,,,,,,,,0.012466431,,7.2
,-0.035308838,-0.00415802,0.469429016,,,-0.033233643,-0.010391235,,-0.043617249,,,,,,-0.043617249,,,,,,,,0.006233215,,7.22
,-0.024925232,5.55E-17,0.571205139,,,-0.029075623,-0.00415802,,-0.039466858,,,,,,-0.039466858,,,,,,,,0.008308411,,7.24
,-0.035308838,0.006225586,0.608596802,,,-0.033233643,-0.016616821,,-0.045700073,,,,,,-0.045700073,,,,,,,,0.006233215,,7.26
,-0.027000427,0.004150391,0.58367157,,,-0.029075623,-0.014541626,,-0.043617249,,,,,,-0.043617249,,,,,,,,0.010391235,,7.28
,-0.033233643,0.004150391,0.523429871,,,-0.010383606,-0.008308411,,-0.045700073,,,,,,-0.045700073,,,,,,,,0.010391235,,7.3
,-0.024925232,5.55E-17,0.467353821,,,0.031158447,-0.008308411,,-0.041542053,,,,,,-0.041542053,,,,,,,,0.002082825,,7.32
,-0.027000427,0.010383606,0.442428589,,,0.066467285,-0.010391235,,-0.035308838,,,,,,-0.035308838,,,,,,,,0.00415802,,7.34
,-0.029075623,0.002075195,0.444503784,,,0.112167358,-0.008308411,,-0.039466858,,,,,,-0.039466858,,,,,,,,0.00415802,,7.36
,-0.024925232,5.55E-17,0.483970642,,,0.141242981,-0.020774841,,-0.041542053,,,,,,-0.041542053,,,,,,,,0.006233215,,7.38
,-0.027000427,0.004150391,0.521354675,,,0.159934998,-0.016616821,,-0.035308838,,,,,,-0.035308838,,,,,,,,0.008308411,,7.4
,-0.027000427,5.55E-17,0.556663513,,,0.170326233,-0.018699646,,-0.035308838,,,,,,-0.035308838,,,,,,,,-0.002075195,,7.42
,-0.024925232,0.002075195,0.573280334,,,0.174476624,-0.016616821,,-0.031158447,,,,,,-0.031158447,,,,,,,,0.014541626,,7.44
,-0.029075623,5.55E-17,0.560821533,,,0.164093018,-0.010391235,,-0.035308838,,,,,,-0.035308838,,,,,,,,0.008308411,,7.46
,-0.024925232,0.004150391,0.498504639,,,0.122550964,-0.010391235,,-0.041542053,,,,,,-0.041542053,,,,,,,,0.008308411,,7.48
,-0.022850037,0.006225586,0.45904541,,,0.076850891,-0.014541626,,-0.041542053,,,,,,-0.041542053,,,,,,,,0.002082825,,7.5
,-0.022850037,0.004150391,0.498504639,,,0.037391663,-0.014541626,,-0.037391663,,,,,,-0.037391663,,,,,,,,-0.002075195,,7.52
,-0.022850037,-0.002082825,0.58367157,,,0.006233215,-0.014541626,,-0.043617249,,,,,,-0.043617249,,,,,,,,0.002082825,,7.54
,-0.020767212,0.004150391,0.679214478,,,-0.014541626,-0.016616821,,-0.041542053,,,,,,-0.041542053,,,,,,,,0.010391235,,7.56
,-0.020767212,0.004150391,0.745681763,,,-0.020767212,-0.020774841,,-0.045700073,,,,,,-0.045700073,,,,,,,,0.010391235,,7.58
,-0.024925232,0.008308411,0.793457031,,,-0.027000427,-0.020774841,,,,,,,,,,,,,,,,0.008308411,,7.6
,-0.029075623,0.006225586,0.853691101,,,-0.033233643,-0.018699646,,,,,,,,,,,,,,,,0.006233215,,7.62
,-0.020767212,0.010383606,0.903541565,,,-0.022850037,-0.014541626,,,,,,,,,,,,,,,,0.008308411,,7.64
,-0.033233643,5.55E-17,0.953392029,,,0.010383606,-0.006233215,,,,,,,,,,,,,,,,0.010391235,,7.66
,-0.027000427,0.002075195,0.967933655,,,0.045700073,-0.012466431,,,,,,,,,,,,,,,,0.012466431,,7.68
,-0.022850037,0.002075195,0.976242065,,,0.066467285,-0.016616821,,,,,,,,,,,,,,,,0.006233215,,7.7
,-0.020767212,0.004150391,0.982475281,,,0.0727005,-0.018699646,,,,,,,,,,,,,,,,0.016616821,,7.72
