,S1_Pre,S1_T1,S1_T2,S1_T3,S1_T4,S1_T5,S1_T5_2,S2_Pre,S2_T1,S2_T2,S2_T3,S2_T4,S2_T5,S3_Pre,S3_T1,S3_T2,S3_T3,S3_T4,S3_T5,S4_Pre,S4_T1_V2,S4_T2,S4_T3,S4_T4,S4_T5,Time
345,-0.027,-0.0312,0.00415,-0.0187,,,-0.0291,0.0125,,-0.0499,,,,,,-0.0499,,,,,,,,0.00208,,6.9
346,-0.0166,-0.027,0.00415,-0.0374,,,-0.0353,-0.00208,,-0.0436,,,,,,-0.0436,,,,,,,,0.0104,,6.92
347,-0.0208,-0.0187,0.00208,-0.0332,,,-0.0312,-0.00831,,-0.0436,,,,,,-0.0436,,,,,,,,0.00831,,6.94
348,-0.0187,-0.0291,0.00208,-0.0374,,,-0.0353,-0.0125,,-0.0395,,,,,,-0.0395,,,,,,,,0.00831,,6.96
349,-0.0166,-0.0249,-0.00208,-0.0332,,,-0.0312,-0.0187,,-0.0436,,,,,,-0.0436,,,,,,,,0.0125,,6.98
350,-0.0145,-0.0249,0.00831,-0.0353,,,-0.0353,-0.0125,,-0.0436,,,,,,-0.0436,,,,,,,,0.00623,,7.0
351,-0.0166,-0.0229,0.0104,-0.0332,,,-0.0332,-0.0104,,-0.0436,,,,,,-0.0436,,,,,,,,0.00831,,7.02
352,-0.0187,-0.027,0.00623,-0.0436,,,-0.0312,-0.0145,,-0.0436,,,,,,-0.0436,,,,,,,,0.00623,,7.04
353,-0.0187,-0.0291,0.00208,-0.0415,,,-0.0249,-0.00623,,-0.0457,,,,,,-0.0457,,,,,,,,0.00416,,7.06
354,-0.0208,-0.0249,0.00415,-0.0457,,,-0.0395,-0.0125,,-0.0374,,,,,,-0.0374,,,,,,,,0.00831,,7.08
355,,-0.027,0.00415,-0.0353,,,-0.0395,-0.0187,,-0.0353,,,,,,-0.0353,,,,,,,,0.00208,,7.1
356,,-0.027,0.00415,-0.0374,,,-0.0353,-0.0208,,-0.0436,,,,,,-0.0436,,,,,,,,0.00416,,7.12
357,,-0.0208,0.00415,0.0125,,,-0.0332,-0.00831,,-0.0332,,,,,,-0.0332,,,,,,,,0.00208,,7.14
358,,-0.0187,0.00208,0.141,,,-0.0291,-0.0166,,-0.0395,,,,,,-0.0395,,,,,,,,0.0104,,7.16
359,,-0.0249,0.00415,0.251,,,-0.0312,-0.0104,,-0.0415,,,,,,-0.0415,,,,,,,,0.0125,,7.18
360,,-0.027,-0.00208,0.351,,,-0.027,-0.0104,,-0.0436,,,,,,-0.0436,,,,,,,,0.0125,,7.2
361,,-0.0353,-0.00416,0.469,,,-0.0332,-0.0104,,-0.0436,,,,,,-0.0436,,,,,,,,0.00623,,7.22
362,,-0.0249,5.55e-17,0.571,,,-0.0291,-0.00416,,-0.0395,,,,,,-0.0395,,,,,,,,0.00831,,7.24
363,,-0.0353,0.00623,0.609,,,-0.0332,-0.0166,,-0.0457,,,,,,-0.0457,,,,,,,,0.00623,,7.26
364,,-0.027,0.00415,0.584,,,-0.0291,-0.0145,,-0.0436,,,,,,-0.0436,,,,,,,,0.0104,,7.28
365,,-0.0332,0.00415,0.523,,,-0.0104,-0.00831,,-0.0457,,,,,,-0.0457,,,,,,,,0.0104,,7.3
366,,-0.0249,5.55e-17,0.467,,,0.0312,-0.00831,,-0.0415,,,,,,-0.0415,,,,,,,,0.00208,,7.32
367,,-0.027,0.0104,0.442,,,0.0665,-0.0104,,-0.0353,,,,,,-0.0353,,,,,,,,0.00416,,7.34
368,,-0.0291,0.00208,0.445,,,0.112,-0.00831,,-0.0395,,,,,,-0.0395,,,,,,,,0.00416,,7.36
369,,-0.0249,5.55e-17,0.484,,,0.141,-0.0208,,-0.0415,,,,,,-0.0415,,,,,,,,0.00623,,7.38
370,,-0.027,0.00415,0.521,,,0.16,-0.0166,,-0.0353,,,,,,-0.0353,,,,,,,,0.00831,,7.4
371,,-0.027,5.55e-17,0.557,,,0.17,-0.0187,,-0.0353,,,,,,-0.0353,,,,,,,,-0.00208,,7.42
372,,-0.0249,0.00208,0.573,,,0.174,-0.0166,,-0.0312,,,,,,-0.0312,,,,,,,,0.0145,,7.44
373,,-0.0291,5.55e-17,0.561,,,0.164,-0.0104,,-0.0353,,,,,,-0.0353,,,,,,,,0.00831,,7.46
374,,-0.0249,0.00415,0.499,,,0.123,-0.0104,,-0.0415,,,,,,-0.0415,,,,,,,,0.00831,,7.48
375,,-0.0229,0.00623,0.459,,,0.0769,-0.0145,,-0.0415,,,,,,-0.0415,,,,,,,,0.00208,,7.5
376,,-0.0229,0.00415,0.499,,,0.0374,-0.0145,,-0.0374,,,,,,-0.0374,,,,,,,,-0.00208,,7.52
377,,-0.0229,-0.00208,0.584,,,0.00623,-0.0145,,-0.0436,,,,,,-0.0436,,,,,,,,0.00208,,7.54
378,,-0.0208,0.00415,0.679,,,-0.0145,-0.0166,,-0.0415,,,,,,-0.0415,,,,,,,,0.0104,,7.56
379,,-0.0208,0.00415,0.746,,,-0.0208,-0.0208,,-0.0457,,,,,,-0.0457,,,,,,,,0.0104,,7.58
380,,-0.0249,0.00831,0.793,,,-0.027,-0.0208,,,,,,,,,,,,,,,,0.00831,,7.6
381,,-0.0291,0.00623,0.854,,,-0.0332,-0.0187,,,,,,,,,,,,,,,,0.00623,,7.62
382,,-0.0208,0.0104,0.904,,,-0.0229,-0.0145,,,,,,,,,,,,,,,,0.00831,,7.64
383,,-0.0332,5.55e-17,0.953,,,0.0104,-0.00623,,,,,,,,,,,,,,,,0.0104,,7.66
384,,-0.027,0.00208,0.968,,,0.0457,-0.0125,,,,,,,,,,,,,,,,0.0125,,7.68
385,,-0.0229,0.00208,0.976,,,0.0665,-0.0166,,,,,,,,,,,,,,,,0.00623,,7.7
386,,-0.0208,0.00415,0.982,,,0.0727,-0.0187,,,,,,,,,,,,,,,,0.0166,,7.72
387,,-0.0229,0.0104,0.987,,,0.0374,-0.0249,,,,,,,,,,,,,,,,0.0104,,7.74
388,,-0.0208,0.00415,1.01,,,0.0312,-0.0145,,,,,,,,,,,,,,,,0.00831,,7.76
389,,-0.0249,0.00415,1.03,,,0.0976,-0.0187,,,,,,,,,,,,,,,,0.00831,,7.78
390,,-0.0249,0.00831,1.06,,,0.125,-0.0208,,,,,,,,,,,,,,,,0.0145,,7.8
391,,-0.0208,0.00831,1.09,,,0.139,-0.0208,,,,,,,,,,,,,,,,0.0166,,7.82
392,,-0.0208,0.00208,1.11,,,0.145,-0.0125,,,,,,,,,,,,,,,,0.0104,,7.84
393,,-0.0249,0.00623,0.546,,,0.106,-0.00831,,,,,,,,,,,,,,,,0.0125,,7.86
394,,-0.0229,0.0104,0.191,,,0.0665,-0.0187,,,,,,,,,,,,,,,,0.00831,,7.88
395,,-0.0249,-0.00208,0.0436,,,0.0602,-0.0166,,,,,,,,,,,,,,,,0.0187,,7.9
396,,-0.0249,0.00415,-0.0125,,,0.0519,-0.0208,,,,,,,,,,,,,,,,0.0125,,7.92
397,,-0.0166,0.00415,-0.027,,,0.0353,-0.0166,,,,,,,,,,,,,,,,0.00416,,7.94
398,,-0.0249,-0.00416,-0.0395,,,-0.00623,-0.0166,,,,,,,,,,,,,,,,0.00416,,7.96
399,,-0.027,5.55e-17,-0.0415,,,-0.0208,-0.0208,,,,,,,,,,,,,,,,0.0166,,7.98
400,,-0.0249,0.00623,-0.0415,,,-0.0145,-0.0166,,,,,,,,,,,,,,,,0.00831,,8.0
401,,-0.0208,0.00208,-0.0436,,,0.027,-0.0166,,,,,,,,,,,,,,,,0.00416,,8.02
402,,-0.0249,0.00415,-0.0457,,,0.0582,-0.0166,,,,,,,,,,,,,,,,0.00831,,8.04
403,,-0.027,0.00831,-0.0415,,,0.0436,-0.0187,,,,,,,,,,,,,,,,0.00623,,8.06
404,,-0.0229,0.00831,-0.0457,,,0.0229,-0.0208,,,,,,,,,,,,,,,,0.0104,,8.08
405,,-0.0229,-0.00208,-0.0478,,,0.0415,-0.0249,,,,,,,,,,,,,,,,0.0125,,8.1
406,,-0.0208,5.55e-17,-0.0436,,,0.0831,-0.0187,,,,,,,,,,,,,,,,0.00623,,8.12
407,,-0.027,0.00831,-0.0332,,,0.116,-0.0166,,,,,,,,,,,,,,,,0.00416,,8.14
408,,-0.0291,0.00623,-0.0312,,,0.143,-0.0125,,,,,,,,,,,,,,,,0.00623,,8.16
409,,-0.0291,0.00208,-0.0395,,,0.16,0.0519,,,,,,,,,,,,,,,,0.00831,,8.18
410,,-0.0187,0.00208,-0.0499,,,0.197,0.118,,,,,,,,,,,,,,,,0.00831,,8.2
411,,-0.0249,-0.00416,-0.0457,,,0.226,0.156,,,,,,,,,,,,,,,,0.00623,,8.22
412,,-0.0208,0.00831,-0.0499,,,0.258,0.206,,,,,,,,,,,,,,,,0.00831,,8.24
413,,-0.0229,0.00208,-0.0374,,,0.307,0.26,,,,,,,,,,,,,,,,0.00831,,8.26
414,,-0.0249,0.00415,-0.0353,,,0.361,0.289,,,,,,,,,,,,,,,,0.00831,,8.28
415,,-0.0291,5.55e-17,-0.0228,,,0.413,0.295,,,,,,,,,,,,,,,,,,8.3
416,,-0.0249,-0.00208,-0.00831,,,0.451,0.301,,,,,,,,,,,,,,,,,,8.32
417,,-0.0312,-0.00416,-0.0104,,,0.472,0.301,,,,,,,,,,,,,,,,,,8.34
418,,-0.027,0.00623,-0.0228,,,0.484,0.305,,,,,,,,,,,,,,,,,,8.36
419,,-0.0249,0.00415,-0.0249,,,0.526,0.307,,,,,,,,,,,,,,,,,,8.38
420,,-0.0208,5.55e-17,-0.0291,,,0.592,0.289,,,,,,,,,,,,,,,,,,8.4
421,,-0.0312,0.00831,-0.0332,,,0.671,0.276,,,,,,,,,,,,,,,,,,8.42
422,,-0.027,0.00415,-0.0332,,,0.719,0.278,,,,,,,,,,,,,,,,,,8.44
423,,-0.0229,0.00831,-0.027,,,0.742,0.278,,,,,,,,,,,,,,,,,,8.46
424,,-0.0229,0.00623,-0.0291,,,0.756,0.295,,,,,,,,,,,,,,,,,,8.48
425,,-0.0208,0.00208,-0.027,,,0.754,0.326,,,,,,,,,,,,,,,,,,8.5
426,,-0.0249,0.00623,-0.0249,,,0.754,0.366,,,,,,,,,,,,,,,,,,8.52
427,,-0.027,0.00208,-0.027,,,0.735,0.409,,,,,,,,,,,,,,,,,,8.54
428,,-0.0249,5.55e-17,-0.0312,,,0.71,0.449,,,,,,,,,,,,,,,,,,8.56
429,,-0.027,0.00415,-0.0312,,,0.704,0.471,,,,,,,,,,,,,,,,,,8.58
430,,-0.027,0.00208,-0.0291,,,0.76,0.453,,,,,,,,,,,,,,,,,,8.6
431,,-0.0312,5.55e-17,-0.0208,,,0.829,0.44,,,,,,,,,,,,,,,,,,8.62
432,,-0.0229,5.55e-17,-0.0228,,,0.879,0.444,,,,,,,,,,,,,,,,,,8.64
433,,-0.0229,0.00831,-0.027,,,0.92,0.436,,,,,,,,,,,,,,,,,,8.66
434,,-0.0229,5.55e-17,-0.0332,,,0.933,0.413,,,,,,,,,,,,,,,,,,8.68
435,,-0.0291,0.0104,-0.0291,,,0.968,0.384,,,,,,,,,,,,,,,,,,8.7
436,,-0.027,0.00831,-0.0228,,,1.01,0.347,,,,,,,,,,,,,,,,,,8.72
437,,-0.0208,0.00831,-0.027,,,1.01,0.305,,,,,,,,,,,,,,,,,,8.74
438,,-0.0229,0.00623,-0.0228,,,0.941,0.26,,,,,,,,,,,,,,,,,,8.76
439,,-0.0291,0.00208,-0.0312,,,0.854,0.204,,,,,,,,,,,,,,,,,,8.78
440,,-0.0208,0.00415,-0.027,,,0.8,0.156,,,,,,,,,,,,,,,,,,8.8
441,,-0.0249,5.55e-17,-0.0228,,,0.771,0.0872,,,,,,,,,,,,,,,,,,8.82
442,,-0.0249,5.55e-17,-0.0249,,,0.798,0.0228,,,,,,,,,,,,,,,,,,8.84
443,,-0.0312,0.00208,-0.0208,,,0.864,0.0,,,,,,,,,,,,,,,,,,8.86
444,,-0.0229,0.00415,-0.027,,,0.953,-0.0125,,,,,,,,,,,,,,,,,,8.88
445,,-0.0249,0.00415,-0.0291,,,1.03,-0.0145,,,,,,,,,,,,,,,,,,8.9
446,,-0.0249,0.00208,-0.0228,,,1.04,-0.0125,,,,,,,,,,,,,,,,,,8.92
447,,-0.027,0.00831,-0.027,,,0.976,-0.0145,,,,,,,,,,,,,,,,,,8.94
448,,-0.0249,0.00831,-0.0249,,,0.829,-0.0104,,,,,,,,,,,,,,,,,,8.96
449,,-0.0229,0.00415,-0.0249,,,0.663,-0.00831,,,,,,,,,,,,,,,,,,8.98
450,,-0.0249,5.55e-17,-0.0249,,,0.509,-0.0125,,,,,,,,,,,,,,,,,,9.0
451,,-0.0249,0.00623,-0.0291,,,0.422,-0.0145,,,,,,,,,,,,,,,,,,9.02
452,,-0.0249,0.00208,-0.0249,,,0.417,-0.0145,,,,,,,,,,,,,,,,,,9.04
453,,-0.0249,0.00415,-0.0312,,,0.442,-0.0145,,,,,,,,,,,,,,,,,,9.06
454,,-0.0249,0.00208,-0.0291,,,0.417,-0.0187,,,,,,,,,,,,,,,,,,9.08
455,,-0.0208,-0.00208,-0.0291,,,0.353,-0.0125,,,,,,,,,,,,,,,,,,9.1
456,,-0.0187,0.00831,-0.027,,,0.349,-0.0166,,,,,,,,,,,,,,,,,,9.12
457,,-0.0291,0.00831,-0.0249,,,0.388,-0.0187,,,,,,,,,,,,,,,,,,9.14
458,,-0.0249,5.55e-17,-0.027,,,0.42,-0.0208,,,,,,,,,,,,,,,,,,9.16
459,,-0.027,0.00208,-0.0312,,,0.455,-0.0166,,,,,,,,,,,,,,,,,,9.18
460,,-0.0291,5.55e-17,-0.0291,,,0.469,-0.0166,,,,,,,,,,,,,,,,,,9.2
461,,-0.0332,0.00415,-0.0249,,,0.457,-0.0145,,,,,,,,,,,,,,,,,,9.22
462,,-0.0249,0.0125,-0.0291,,,0.499,-0.0166,,,,,,,,,,,,,,,,,,9.24
463,,-0.0208,0.00623,-0.0249,,,0.621,-0.0125,,,,,,,,,,,,,,,,,,9.26
464,,-0.0249,0.00208,-0.0208,,,0.7,-0.00831,,,,,,,,,,,,,,,,,,9.28
465,,-0.027,5.55e-17,-0.0228,,,0.764,-0.0104,,,,,,,,,,,,,,,,,,9.3
466,,-0.027,-0.00208,-0.0249,,,0.81,-0.0125,,,,,,,,,,,,,,,,,,9.32
467,,-0.0229,0.00415,-0.027,,,0.833,-0.0104,,,,,,,,,,,,,,,,,,9.34
468,,-0.0249,0.00623,-0.0291,,,0.833,-0.0208,,,,,,,,,,,,,,,,,,9.36
469,,-0.0249,0.00623,-0.0228,,,0.85,-0.0166,,,,,,,,,,,,,,,,,,9.38
470,,-0.0291,0.00208,-0.0228,,,0.885,-0.0104,,,,,,,,,,,,,,,,,,9.4
471,,-0.0291,0.00831,-0.0249,,,0.918,-0.0145,,,,,,,,,,,,,,,,,,9.42
472,,-0.0291,0.00623,-0.0291,,,0.947,-0.0249,,,,,,,,,,,,,,,,,,9.44
473,,-0.0249,0.00208,-0.0332,,,0.974,-0.0145,,,,,,,,,,,,,,,,,,9.46
474,,-0.0187,0.00415,-0.0291,,,1.01,-0.00831,,,,,,,,,,,,,,,,,,9.48
475,,-0.0229,0.00831,,,,1.04,-0.0208,,,,,,,,,,,,,,,,,,9.5
476,,-0.027,0.00623,,,,1.11,-0.0104,,,,,,,,,,,,,,,,,,9.52
477,,-0.0291,0.0166,,,,1.17,-0.0145,,,,,,,,,,,,,,,,,,9.54
478,,-0.0249,0.0104,,,,1.24,-0.0145,,,,,,,,,,,,,,,,,,9.56
479,,-0.027,0.00208,,,,1.28,-0.0104,,,,,,,,,,,,,,,,,,9.58
480,,-0.0332,-0.00416,,,,0.953,-0.0187,,,,,,,,,,,,,,,,,,9.6
481,,-0.0291,5.55e-17,,,,0.388,-0.0125,,,,,,,,,,,,,,,,,,9.62
482,,-0.0291,-0.00623,,,,0.129,-0.0229,,,,,,,,,,,,,,,,,,9.64
483,,-0.0312,0.00415,,,,0.0353,-0.0104,,,,,,,,,,,,,,,,,,9.66
484,,-0.0229,-0.00208,,,,-0.00415,-0.0208,,,,,,,,,,,,,,,,,,9.68
485,,-0.0249,0.00623,,,,-0.0208,-0.0187,,,,,,,,,,,,,,,,,,9.7
486,,-0.027,0.00415,,,,-0.0353,-0.0208,,,,,,,,,,,,,,,,,,9.72
487,,-0.0291,0.00208,,,,-0.0415,-0.0166,,,,,,,,,,,,,,,,,,9.74
488,,-0.0312,0.00831,,,,-0.0353,-0.0145,,,,,,,,,,,,,,,,,,9.76
489,,-0.0291,0.00208,,,,-0.0312,-0.0145,,,,,,,,,,,,,,,,,,9.78
490,,-0.027,0.0104,,,,-0.0353,-0.0145,,,,,,,,,,,,,,,,,,9.8
491,,-0.0332,-0.00208,,,,-0.0249,-0.0145,,,,,,,,,,,,,,,,,,9.82
492,,-0.027,0.0104,,,,-0.0208,-0.0125,,,,,,,,,,,,,,,,,,9.84
493,,-0.0332,0.00831,,,,-0.027,-0.0145,,,,,,,,,,,,,,,,,,9.86
494,,-0.0291,0.00208,,,,-0.0229,-0.0187,,,,,,,,,,,,,,,,,,9.88
495,,-0.0312,0.0125,,,,-0.0208,-0.0166,,,,,,,,,,,,,,,,,,9.9
496,,-0.0332,0.00831,,,,-0.0249,-0.0166,,,,,,,,,,,,,,,,,,9.92
497,,-0.0291,0.00208,,,,-0.027,-0.0145,,,,,,,,,,,,,,,,,,9.94
498,,-0.0312,-0.00416,,,,-0.027,-0.0145,,,,,,,,,,,,,,,,,,9.96
499,,-0.0332,0.00831,,,,-0.0374,-0.0125,,,,,,,,,,,,,,,,,,9.98
500,,-0.027,0.00623,,,,-0.0291,-0.0166,,,,,,,,,,,,,,,,,,10.0
501,,-0.0312,0.00831,,,,-0.0374,-0.0104,,,,,,,,,,,,,,,,,,10.0
502,,-0.0291,0.00623,,,,-0.0312,-0.00831,,,,,,,,,,,,,,,,,,10.0
503,,-0.0353,0.00415,,,,-0.0291,-0.0145,,,,,,,,,,,,,,,,,,10.1
504,,-0.027,0.00831,,,,-0.0291,-0.0166,,,,,,,,,,,,,,,,,,10.1
505,,-0.0353,0.00208,,,,-0.0249,-0.0104,,,,,,,,,,,,,,,,,,10.1
506,,-0.0291,-0.00208,,,,-0.0249,-0.0125,,,,,,,,,,,,,,,,,,10.1
507,,-0.027,0.00415,,,,-0.0312,-0.0145,,,,,,,,,,,,,,,,,,10.1
508,,-0.0249,0.00623,,,,-0.027,-0.0166,,,,,,,,,,,,,,,,,,10.2
509,,-0.0208,0.00623,,,,-0.0187,-0.0166,,,,,,,,,,,,,,,,,,10.2
510,,-0.0332,0.00623,,,,-0.0229,-0.0208,,,,,,,,,,,,,,,,,,10.2
511,,-0.0291,0.00623,,,,-0.0291,-0.0145,,,,,,,,,,,,,,,,,,10.2
512,,-0.0312,0.0166,,,,-0.0291,-0.0125,,,,,,,,,,,,,,,,,,10.2
513,,-0.027,0.0125,,,,-0.0312,-0.0104,,,,,,,,,,,,,,,,,,10.3
514,,-0.027,0.00831,,,,-0.0249,-0.00623,,,,,,,,,,,,,,,,,,10.3
515,,-0.0332,0.0104,,,,-0.0291,-0.00831,,,,,,,,,,,,,,,,,,10.3
516,,-0.0291,0.00208,,,,-0.0395,-0.0145,,,,,,,,,,,,,,,,,,10.3
517,,-0.0291,0.00208,,,,-0.0312,-0.0125,,,,,,,,,,,,,,,,,,10.3
518,,-0.0208,-0.00208,,,,-0.0332,-0.0104,,,,,,,,,,,,,,,,,,10.4
519,,-0.0291,0.00208,,,,-0.0353,-0.0125,,,,,,,,,,,,,,,,,,10.4
520,,-0.0249,0.00831,,,,-0.0395,-0.0145,,,,,,,,,,,,,,,,,,10.4
521,,-0.0229,0.00831,,,,-0.0353,-0.0166,,,,,,,,,,,,,,,,,,10.4
522,,-0.0291,0.00623,,,,-0.0353,-0.0125,,,,,,,,,,,,,,,,,,10.4
523,,-0.0291,0.0125,,,,-0.0332,-0.0187,,,,,,,,,,,,,,,,,,10.5
524,,-0.0249,0.0125,,,,-0.0312,-0.0229,,,,,,,,,,,,,,,,,,10.5
525,,-0.0291,5.55e-17,,,,-0.0353,-0.0187,,,,,,,,,,,,,,,,,,10.5
526,,-0.0291,0.00208,,,,-0.0353,-0.0166,,,,,,,,,,,,,,,,,,10.5
527,,-0.0208,0.00623,,,,-0.0312,-0.0104,,,,,,,,,,,,,,,,,,10.5
528,,-0.0208,0.00623,,,,-0.0332,-0.0104,,,,,,,,,,,,,,,,,,10.6
529,,-0.0229,0.00208,,,,-0.0291,-0.00831,,,,,,,,,,,,,,,,,,10.6
530,,-0.027,0.00208,,,,-0.0312,-0.0145,,,,,,,,,,,,,,,,,,10.6
531,,-0.027,0.00415,,,,-0.0353,-0.0145,,,,,,,,,,,,,,,,,,10.6
532,,-0.0229,0.00831,,,,-0.0332,-0.0166,,,,,,,,,,,,,,,,,,10.6
533,,-0.0291,5.55e-17,,,,-0.027,-0.00831,,,,,,,,,,,,,,,,,,10.7
534,,-0.027,5.55e-17,,,,-0.0249,-0.0125,,,,,,,,,,,,,,,,,,10.7
535,,-0.0291,0.00415,,,,-0.0312,-0.0125,,,,,,,,,,,,,,,,,,10.7
536,,-0.027,0.00623,,,,-0.027,-0.0125,,,,,,,,,,,,,,,,,,10.7
537,,-0.0249,0.00208,,,,-0.0291,-0.0166,,,,,,,,,,,,,,,,,,10.7
538,,-0.0249,0.00415,,,,-0.0291,-0.0104,,,,,,,,,,,,,,,,,,10.8
539,,-0.0229,0.00208,,,,-0.0291,-0.0166,,,,,,,,,,,,,,,,,,10.8
540,,0.00623,5.55e-17,,,,-0.0312,-0.00831,,,,,,,,,,,,,,,,,,10.8
541,,0.00208,0.0104,,,,-0.0291,-0.0125,,,,,,,,,,,,,,,,,,10.8
542,,0.0208,0.00623,,,,-0.0332,-0.0166,,,,,,,,,,,,,,,,,,10.8
543,,0.0852,5.55e-17,,,,-0.0291,-0.0104,,,,,,,,,,,,,,,,,,10.9
544,,0.137,-0.00208,,,,-0.0229,0.0,,,,,,,,,,,,,,,,,,10.9
545,,0.137,0.00415,,,,-0.0291,0.0478,,,,,,,,,,,,,,,,,,10.9
546,,0.139,0.00208,,,,-0.0332,0.0976,,,,,,,,,,,,,,,,,,10.9
547,,0.139,0.00415,,,,-0.0312,0.133,,,,,,,,,,,,,,,,,,10.9
548,,0.152,5.55e-17,,,,-0.0332,0.145,,,,,,,,,,,,,,,,,,11.0
549,,0.166,-0.00623,,,,-0.0291,0.158,,,,,,,,,,,,,,,,,,11.0
550,,0.191,0.00415,,,,-0.0374,0.222,,,,,,,,,,,,,,,,,,11.0
551,,0.181,0.00831,,,,-0.0291,0.353,,,,,,,,,,,,,,,,,,11.0
552,,0.177,0.0208,,,,-0.0312,0.521,,,,,,,,,,,,,,,,,,11.0
553,,0.208,0.0332,,,,-0.0353,0.634,,,,,,,,,,,,,,,,,,11.1
554,,0.233,0.0457,,,,-0.0374,0.683,,,,,,,,,,,,,,,,,,11.1
555,,0.247,0.0644,,,,-0.0353,0.692,,,,,,,,,,,,,,,,,,11.1
556,,0.233,0.0623,,,,-0.0332,0.766,,,,,,,,,,,,,,,,,,11.1
557,,0.214,0.0727,,,,-0.0353,0.912,,,,,,,,,,,,,,,,,,11.1
558,,0.199,0.0789,,,,-0.0291,1.01,,,,,,,,,,,,,,,,,,11.2
559,,0.185,0.0831,,,,-0.0249,1.06,,,,,,,,,,,,,,,,,,11.2
560,,0.197,0.0831,,,,-0.0249,1.08,,,,,,,,,,,,,,,,,,11.2
561,,0.251,0.0872,,,,-0.0332,1.13,,,,,,,,,,,,,,,,,,11.2
562,,0.297,0.0914,,,,-0.0353,1.18,,,,,,,,,,,,,,,,,,11.2
563,,0.32,0.102,,,,-0.0332,1.24,,,,,,,,,,,,,,,,,,11.3
564,,0.334,0.102,,,,-0.0312,1.3,,,,,,,,,,,,,,,,,,11.3
565,,0.347,0.12,,,,-0.0332,1.37,,,,,,,,,,,,,,,,,,11.3
566,,0.368,0.123,,,,-0.0353,1.44,,,,,,,,,,,,,,,,,,11.3
567,,0.368,0.118,,,,-0.0249,1.49,,,,,,,,,,,,,,,,,,11.3
568,,0.366,0.135,,,,-0.0229,1.53,,,,,,,,,,,,,,,,,,11.4
569,,0.336,0.133,,,,-0.0249,1.59,,,,,,,,,,,,,,,,,,11.4
570,,0.336,0.139,,,,-0.027,1.66,,,,,,,,,,,,,,,,,,11.4
571,,0.357,0.131,,,,-0.0291,1.71,,,,,,,,,,,,,,,,,,11.4
572,,0.366,0.133,,,,-0.0291,1.74,,,,,,,,,,,,,,,,,,11.4
573,,0.388,0.141,,,,-0.0249,1.79,,,,,,,,,,,,,,,,,,11.5
574,,0.407,0.145,,,,-0.027,1.87,,,,,,,,,,,,,,,,,,11.5
575,,0.424,0.154,,,,-0.0249,1.98,,,,,,,,,,,,,,,,,,11.5
576,,0.43,0.156,,,,-0.0291,2.03,,,,,,,,,,,,,,,,,,11.5
577,,0.445,0.16,,,,-0.0374,2.06,,,,,,,,,,,,,,,,,,11.5
578,,0.465,0.16,,,,-0.0291,2.14,,,,,,,,,,,,,,,,,,11.6
579,,0.499,0.168,,,,-0.0332,2.21,,,,,,,,,,,,,,,,,,11.6
580,,0.517,0.166,,,,-0.0249,2.2,,,,,,,,,,,,,,,,,,11.6
581,,0.542,0.158,,,,-0.0229,2.14,,,,,,,,,,,,,,,,,,11.6
582,,0.563,0.16,,,,-0.0291,2.12,,,,,,,,,,,,,,,,,,11.6
583,,0.582,0.145,,,,-0.0249,2.11,,,,,,,,,,,,,,,,,,11.7
584,,0.607,0.135,,,,-0.0353,1.96,,,,,,,,,,,,,,,,,,11.7
585,,0.602,0.127,,,,-0.0312,1.67,,,,,,,,,,,,,,,,,,11.7
586,,0.577,0.112,,,,-0.0291,1.36,,,,,,,,,,,,,,,,,,11.7
587,,0.563,0.114,,,,-0.0312,1.22,,,,,,,,,,,,,,,,,,11.7
588,,0.588,0.112,,,,-0.0249,1.29,,,,,,,,,,,,,,,,,,11.8
589,,0.631,0.0976,,,,-0.0332,1.38,,,,,,,,,,,,,,,,,,11.8
590,,0.642,0.054,,,,-0.0291,1.26,,,,,,,,,,,,,,,,,,11.8
591,,0.6,0.027,,,,-0.0312,1.02,,,,,,,,,,,,,,,,,,11.8
592,,0.559,0.00831,,,,-0.0312,0.814,,,,,,,,,,,,,,,,,,11.8
593,,0.544,0.00831,,,,-0.0332,0.685,,,,,,,,,,,,,,,,,,11.9
594,,0.555,0.0104,,,,-0.0291,0.661,,,,,,,,,,,,,,,,,,11.9
595,,0.6,0.00623,,,,-0.0415,0.698,,,,,,,,,,,,,,,,,,11.9
596,,0.634,0.00831,,,,-0.0312,0.677,,,,,,,,,,,,,,,,,,11.9
597,,0.673,0.00623,,,,-0.0291,0.555,,,,,,,,,,,,,,,,,,11.9
598,,0.712,5.55e-17,,,,-0.0249,0.432,,,,,,,,,,,,,,,,,,12.0
599,,0.723,0.00415,,,,-0.0249,0.384,,,,,,,,,,,,,,,,,,12.0
600,,0.723,0.00623,,,,-0.0291,0.368,,,,,,,,,,,,,,,,,,12.0
601,,0.719,0.00623,,,,-0.0249,0.339,,,,,,,,,,,,,,,,,,12.0
602,,0.727,0.00831,,,,-0.0291,0.28,,,,,,,,,,,,,,,,,,12.0
603,,0.723,-0.00623,,,,-0.0332,0.278,,,,,,,,,,,,,,,,,,12.1
604,,0.719,0.00208,,,,-0.027,0.305,,,,,,,,,,,,,,,,,,12.1
605,,0.723,0.00623,,,,-0.027,0.353,,,,,,,,,,,,,,,,,,12.1
606,,0.727,0.0145,,,,-0.0249,0.428,,,,,,,,,,,,,,,,,,12.1
